battery_id,cycle,voltage,temperature,capacity,soh,rul,dT_dt,dV_dt,capacity_fade_pct,temp_roll_avg,volt_roll_avg,fault_type,Pressure,global_radiation,temp_mean(c),temp_min(c),temp_max(c),Wind_Speed,Wind_Bearing,normalized_label,Timestamp,Electricity_Consumed,Temperature,Humidity,Wind_Speed,Avg_Past_Consumption
B0042,62,2.581861635,24.34937685,1.107653606,0.626090957,50,-0.212567242,-0.009116358,44.61731971,24.56123318,2.595758125,Voltage Fluctuation,993.5,0.14,4,1.6,6.2,11.27,260,0,1/15/2024 5:30,0.456562427,0.532812093,0.610583597,0.748220661,0.464561931
B0042,63,2.589465708,24.83962803,1.097293205,0.620234837,49,0.490251182,0.007604073,45.13533973,24.62319792,2.590985678,Voltage Fluctuation,993.5,0.14,4,1.6,6.2,14.17,339,0,1/15/2024 6:00,0.171312032,0.450677602,0.264288851,0.59769413,0.473448017
B0042,67,2.598170403,24.9982092,1.175210853,0.664277067,45,0.15858117,0.008704695,41.23945734,24.71855571,2.588924521,Voltage Fluctuation,993.6,0.63,0.8,-1.7,10.1,3.22,250,1,1/15/2024 6:30,0.493833072,0.325891026,0.371134576,0.491811921,0.544907898
B0042,68,2.589447281,25.24765085,1.154026648,0.652302891,44,0.24944165,-0.008723121,42.2986676,24.7993618,2.589984604,Voltage Fluctuation,993.6,0.63,0.8,-1.7,10.1,4.83,170,1,1/15/2024 7:00,0.334945767,0.694836879,0.25532164,0.388234266,0.586621986
B0042,69,2.573066891,24.8503174,1.129670915,0.638536038,43,-0.39733345,-0.01638039,43.51645427,24.85703646,2.586402384,Voltage Fluctuation,993.6,0.63,0.8,-1.7,10.1,6.44,330,1,1/15/2024 7:30,0.312529865,0.459605208,0.457930362,0.497887686,0.484663208
B0042,71,2.570306501,25.75015309,1.152508077,0.651444533,41,0.899835688,-0.00276039,42.37459613,25.13719171,2.584091357,Voltage Fluctuation,993.6,0.63,0.8,-1.7,10.1,25.76,200,3,1/15/2024 8:00,0.493493328,0.356207384,0.674114723,0.501828513,0.473891683
B0042,72,2.534922103,25.44262248,1.123494123,0.635044663,40,-0.307530606,-0.035384398,43.82529387,25.2577906,2.573182636,Voltage Fluctuation,993.6,0.63,0.8,-1.7,10.1,14.49,270,1,1/15/2024 8:30,0.449043885,0.503813134,0.421799733,0.401065137,0.434236751
B0042,73,2.550346983,25.64014268,1.125268587,0.636047663,39,0.197520202,0.015424881,43.73657066,25.3861773,2.563617952,Voltage Fluctuation,993.6,0.63,0.8,-1.7,10.1,16.02,290,3,1/15/2024 9:00,0.314838972,0.53556944,0.421030134,0.556670773,0.382342187
B0042,74,2.565020387,25.47246501,1.103662869,0.62383523,38,-0.167677675,0.014673403,44.81685657,25.43114013,2.558732573,Voltage Fluctuation,993.6,0.69,9,6,11.9,3.22,250,0,1/15/2024 9:30,0.568221634,0.292014566,0.624191348,0.29491803,0.492032164
B0042,75,2.549890373,25.70666983,1.107039874,0.625744051,37,0.234204817,-0.015130013,44.64800631,25.60241062,2.554097269,Voltage Fluctuation,993.6,0.69,9,6,11.9,4.83,170,0,1/15/2024 10:00,0.194822779,0.570901612,0.653117123,0.433326496,0.465355147
B0042,76,2.541309292,25.73079046,1.096222483,0.619629621,36,0.024120639,-0.008581081,45.18887587,25.59853809,2.548297828,Voltage Fluctuation,993.6,0.69,9,6,11.9,6.44,330,0,1/15/2024 10:30,0.477655934,0.385863233,0.4830646,0.529332996,0.471421652
B0042,77,2.532211295,25.61015187,1.085021609,0.613298431,35,-0.12063859,-0.009097998,45.74891955,25.63204397,2.547755666,Voltage Fluctuation,993.6,0.69,9,6,11.9,25.76,200,2,1/15/2024 11:00,0.47385021,0.756017278,0.596708086,0.428145701,0.558431806
B0042,78,2.533639893,25.87100127,1.101458144,0.62258903,34,0.260849398,0.001428599,44.92709278,25.67821569,2.544414248,Voltage Fluctuation,993.6,0.69,9,6,11.9,14.49,270,0,1/15/2024 11:30,0.323408927,0.596710374,0.33780999,0.437842796,0.509417724
B0042,79,2.530010434,25.6009706,1.076499393,0.608481327,33,-0.27003067,-0.003629459,46.17503035,25.70391681,2.537412257,Voltage Fluctuation,993.6,0.69,9,6,11.9,16.02,290,2,1/15/2024 12:00,0.429355504,0.472726475,0.698590744,0.44611691,0.536570019
B0042,88,3.377141799,8.324353752,1.498666949,0.847107634,24,-17.27661685,0.847131365,25.06665253,22.22745359,2.702862543,Normal,993.6,0.33,11.8,10.1,14.3,3.22,250,0,1/15/2024 12:30,0.166481071,0.426390858,0.811858896,0.362400424,0.494566301
B0042,89,3.425012535,8.08831126,1.5791827,0.892618417,23,-0.236042491,0.047870736,21.04086499,18.69895775,2.879603191,Normal,993.6,0.33,11.8,10.1,14.3,4.83,170,0,1/15/2024 13:00,0.529004503,0.512306968,0.572679971,0.603479174,0.504779335
B0042,90,3.427812477,8.108636078,1.576333639,0.891008012,22,0.020324818,0.002799942,21.18331805,15.19865459,3.058723428,Normal,993.6,0.33,11.8,10.1,14.3,6.44,330,0,1/15/2024 13:30,0.344182977,0.608631566,0.189764047,0.340513637,0.474621278
B0042,91,3.422693133,8.189761991,1.566682548,0.885552822,21,0.081125913,-0.005119344,21.66587259,11.66240674,3.236534075,Normal,993.6,0.33,11.8,10.1,14.3,25.76,200,2,1/15/2024 14:00,0.287879497,0.522972479,0.414042641,0.500816376,0.466867717
B0042,92,3.427137964,8.133323148,1.559549146,0.881520733,20,-0.056438843,0.004444831,22.0225427,8.168877246,3.415959582,Normal,993.6,0.33,11.8,10.1,14.3,14.49,270,0,1/15/2024 14:30,0.549834871,0.497250702,0.586143072,0.512272081,0.461579673
B0042,93,3.422475303,8.221548017,1.55540688,0.879179355,19,0.088224869,-0.004662661,22.22965602,8.148316099,3.425026282,Normal,993.6,0.33,11.8,10.1,14.3,16.02,290,2,1/15/2024 15:00,0.257609385,0.534227249,0.434139265,0.348841405,0.479637137
B0042,94,3.413766615,8.196033184,1.544497615,0.873012994,18,-0.025514833,-0.008708688,22.77511923,8.169860484,3.422777098,Normal,993.6,0.64,4.8,-0.2,12.6,3.22,250,0,1/15/2024 15:30,0.140256451,0.445354783,0.683045745,0.471417268,0.382600851
B0042,95,3.415284661,8.163631925,1.540252202,0.870613314,17,-0.032401259,0.001518046,22.98738988,8.180859653,3.420271535,Normal,993.6,0.64,4.8,-0.2,12.6,4.83,170,0,1/15/2024 16:00,0.115561804,0.48033493,0.58251781,0.353518979,0.279556899
B0042,96,3.41133983,8.182297961,1.532612548,0.866295069,16,0.018666036,-0.003944831,23.36937262,8.179366847,3.418000875,Normal,993.6,0.64,4.8,-0.2,12.6,6.44,330,0,1/15/2024 16:30,0.476001659,0.246476387,0.392256255,0.629529512,0.323442657
B0042,97,3.406171737,8.239851196,1.525939957,0.862523449,15,0.057553235,-0.005168094,23.70300214,8.200672457,3.413807629,Normal,993.6,0.64,4.8,-0.2,12.6,25.76,200,2,1/15/2024 17:00,0.161595108,0.65706982,0.500822857,0.326027901,0.246434612
B0042,98,3.402257827,8.319514469,1.519184726,0.858705117,14,0.079663273,-0.003913909,24.04076371,8.220265747,3.409764134,Normal,993.6,0.64,4.8,-0.2,12.6,14.49,270,0,1/15/2024 17:30,0.667465697,0.566493092,0.364721828,0.38419936,0.39051808
B0042,99,3.392089193,8.203300249,1.509389052,0.853168203,13,-0.11621422,-0.010168635,24.53054742,8.22171916,3.40542865,Normal,993.6,0.64,4.8,-0.2,12.6,16.02,290,2,1/15/2024 18:00,0.028011765,0.422594543,0.469248161,0.315777468,0.24643228
B0042,100,3.396207268,8.252382765,1.50411458,0.850186857,12,0.049082515,0.004118075,24.79427102,8.239469328,3.401613171,Normal,993.6,0.73,9.9,8.3,11.7,3.22,250,0,1/15/2024 18:30,0.657742728,0.781207816,0.414577145,0.299764707,0.336612245
B0042,101,3.395827066,8.247452042,1.493255161,0.84404867,11,-0.004930723,-0.000380202,25.33724197,8.252500144,3.398510618,Normal,993.6,0.73,9.9,8.3,11.7,4.83,170,0,1/15/2024 19:00,0.410169578,0.538071624,0.668726265,0.653544123,0.371782943
B0042,102,3.392493128,8.179356055,1.482159418,0.837776904,10,-0.068095987,-0.003333938,25.89202912,8.240401116,3.395774896,Normal,993.6,0.73,9.9,8.3,11.7,6.44,330,0,1/15/2024 19:30,0.358881148,0.387341333,0.807054092,0.527763342,0.316864542
B0042,103,3.389283502,8.338006312,1.476415774,0.834530363,9,0.158650257,-0.003209625,26.1792113,8.244099485,3.393180031,Normal,993.6,0.73,9.9,8.3,11.7,25.76,200,2,1/15/2024 20:00,0.284180152,0.641369691,0.285751157,0.479477912,0.32450631
B0042,104,3.377876069,8.293330796,1.471544432,0.831776882,8,-0.044675516,-0.011407433,26.42277842,8.262105594,3.390337406,Normal,993.6,0.73,9.9,8.3,11.7,14.49,270,0,1/15/2024 20:30,0.441522686,0.579812696,0.213441846,0.383877858,0.411150653
B0042,105,3.386987303,8.373136255,1.460773665,0.825688805,7,0.07980546,0.009111234,26.96131674,8.286256292,3.388493414,Normal,993.6,0.73,9.9,8.3,11.7,16.02,290,2,1/15/2024 21:00,0.36872755,0.579347253,0.460050183,0.57153263,0.483961267
B0042,106,3.382913059,8.329037454,1.454525871,0.822157298,6,-0.044098802,-0.004074244,27.27370643,8.302573375,3.385910612,Normal,993.6,0.23,7,3.8,10.9,3.22,250,0,1/15/2024 21:30,0.558883647,0.4692566,0.272932066,0.363765532,0.507798175
B0042,107,3.377465141,8.396128944,1.446755796,0.817765335,5,0.06709149,-0.005447918,27.66221019,8.345927952,3.382905015,Normal,993.6,0.23,7,3.8,10.9,4.83,170,0,1/15/2024 22:00,0.394037941,0.586851255,0.502872503,0.557859417,0.574648868
B0042,108,3.378093484,8.436921734,1.43692517,0.812208664,4,0.04079279,0.000628344,28.15374151,8.365711037,3.380667011,Normal,993.6,0.23,7,3.8,10.9,6.44,330,0,1/15/2024 22:30,0.400050294,0.491265363,0.606146158,0.35797235,0.497740044
B0042,109,3.36416308,8.41979467,1.436575104,0.812010792,3,-0.017127064,-0.013930405,28.17124482,8.391003812,3.377924413,Normal,993.6,0.23,7,3.8,10.9,25.76,200,2,1/15/2024 23:00,0.314397965,0.601002279,0.715662937,0.3853258,0.58010488
B0042,110,3.370585386,8.409805734,1.427105414,0.806658138,2,-0.009988936,0.006422307,28.6447293,8.398337707,3.37464403,Normal,993.6,0.23,7,3.8,10.9,14.49,270,0,1/15/2024 23:30,0.365509063,0.270746543,0.525678468,0.55361767,0.496058309
B0042,111,3.366371835,8.370055045,1.418587832,0.801843654,1,-0.039750689,-0.004213551,29.07060839,8.406541225,3.371335785,Normal,993.6,0.23,7,3.8,10.9,16.02,290,2,1/16/2024 0:00,0.426300295,0.468167168,0.467694724,0.566279835,0.500697513
B0042,112,3.358826374,8.339604933,1.411021379,0.797566786,0,-0.030450111,-0.007545461,29.44893107,8.395236423,3.367608032,Normal,993.6,0.17,2.9,-1,5.7,3.22,250,0,1/16/2024 0:30,0.089971935,0.757510448,0.205334165,0.534325459,0.423359068
B0043,1,3.480280333,30.84790218,1.732423649,1,111,0,0,13.37881753,30.84790218,3.480280333,Normal,993.6,0.17,2.9,-1,5.7,4.83,170,0,1/16/2024 1:00,0.15030243,0.423451878,0.499929379,0.336718232,0.384855757
B0043,2,3.49491406,30.28410293,1.709066973,0.986517919,110,-0.563799253,0.014633727,14.54665133,30.56600256,3.487597196,Normal,993.6,0.17,2.9,-1,5.7,6.44,330,0,1/16/2024 1:30,0.498877349,0.445357552,0.506557666,0.409053446,0.401350992
B0043,3,3.490921393,30.0619277,1.700390821,0.981509818,109,-0.222175227,-0.003992666,14.98045893,30.39797761,3.488705262,Normal,993.6,0.17,2.9,-1,5.7,25.76,200,2,1/16/2024 2:00,0.403477573,0.466276547,0.589983403,0.481470042,0.411345119
B0043,4,3.496865689,30.00810107,1.692282584,0.976829533,108,-0.053826635,0.005944296,15.38587081,30.30050847,3.490745369,Normal,993.6,0.17,2.9,-1,5.7,14.49,270,0,1/16/2024 2:30,0.344336111,0.363364465,0.39196048,0.360759276,0.349641123
B0043,5,3.501376117,30.40063859,1.688548025,0.974673848,107,0.392537525,0.004510428,15.57259874,30.3205345,3.492871518,Normal,993.6,0.17,2.9,-1,5.7,16.02,290,2,1/16/2024 3:00,0.378072322,0.230038211,0.432145052,0.627120561,0.345049402
B0043,6,3.579339612,29.92385834,1.456704912,0.840847972,106,-0.476780252,0.077963495,27.16475442,30.13572573,3.512683374,Normal,993.7,1.05,7.8,4.9,10.7,11.27,240,1,1/16/2024 3:30,0.432930284,0.495448692,0.278871299,0.174486886,0.354505706
B0043,7,3.508375347,30.59987834,1.675049863,0.966882358,105,0.676019998,-0.070964266,16.24750687,30.19888081,3.515375632,Normal,993.7,0.3,3.2,-0.2,5.5,11.27,240,1,1/16/2024 4:00,0.285040053,0.544626444,0.15934866,0.369222091,0.346062354
B0043,8,3.503252615,30.2817152,1.670058885,0.964001435,104,-0.318163139,-0.005122731,16.49705577,30.24283831,3.517841876,Normal,993.7,0.24,8.8,7.1,10.9,11.27,240,0,1/16/2024 4:30,0.245282546,0.519347558,0.333174441,0.401514613,0.311485138
B0043,9,3.505146635,29.93668404,1.656375241,0.95610288,103,-0.345031163,0.00189402,17.18123794,30.2285549,3.519498065,Normal,993.8,0.58,3.5,0.3,10.9,12.88,300,1,1/16/2024 5:00,0.407640876,0.506950853,0.265303263,0.121460809,0.306118679
B0043,10,3.502442841,29.74762437,1.649585191,0.952183487,102,-0.189059669,-0.002703794,17.52074044,30.09795206,3.51971141,Normal,993.8,0.58,3.5,0.3,10.9,30.14,273,3,1/16/2024 5:30,0.21193787,0.532170011,0.545565006,0.295142238,0.341196152
B0043,11,3.498452746,29.72392734,1.647607824,0.951042099,101,-0.023697031,-0.003990095,17.61960881,30.05796586,3.503534037,Normal,993.8,1.18,3,-0.4,7.1,12.88,300,1,1/16/2024 6:00,0.443042126,0.663661182,0.419935252,0.537662597,0.425388258
B0043,12,3.50269722,29.72725186,1.640281469,0.946813136,100,0.003324526,0.004244474,17.98592656,29.88344056,3.502398412,Normal,993.8,1.18,3,-0.4,7.1,30.14,273,3,1/16/2024 6:30,0.091236066,0.500835588,0.416980868,0.466280105,0.30815039
B0043,13,3.497927182,29.66844057,1.632483038,0.942311679,99,-0.058811291,-0.004770038,18.3758481,29.76078564,3.501333325,Normal,993.8,0.29,5.4,1.9,8.8,12.88,300,1,1/16/2024 7:00,0.54652594,0.449350828,0.351410055,0.651375164,0.349291182
B0043,14,3.499400184,29.66820691,1.6333613,0.942818635,98,-0.000233665,0.001473001,18.33193499,29.70709021,3.500184035,Normal,993.8,0.29,5.4,1.9,8.8,30.14,273,3,1/16/2024 7:30,0.453766247,0.488666247,0.021017545,0.648026869,0.380763353
B0043,15,3.500494761,29.63765085,1.620412612,0.935344315,97,-0.030556056,0.001094577,18.97936938,29.68509551,3.499794419,Normal,993.8,0.24,5.4,2.1,7.9,12.88,300,0,1/16/2024 8:00,0.417671622,0.604143318,0.717745217,0.514599305,0.392152134
B0043,16,3.496170045,29.59359707,1.618076083,0.93399561,96,-0.044053785,-0.004324716,19.09619586,29.65902945,3.499337878,Normal,993.8,0.24,5.4,2.1,7.9,30.14,273,2,1/16/2024 8:30,0.538781831,0.71589063,0.349079611,0.500225997,0.4225951
B0043,17,3.500009717,29.61862994,1.609928622,0.929292683,95,0.025032873,0.003839671,19.5035689,29.63730507,3.498800378,Normal,993.8,0.8,15.2,13.2,17.3,12.88,300,0,1/16/2024 9:00,0.652579074,0.442095714,0.435471169,0.47055671,0.528299535
B0043,18,3.498396835,29.6916591,1.602710896,0.925126424,94,0.073029156,-0.001612881,19.86445519,29.64194877,3.498894308,Normal,993.8,0.8,15.2,13.2,17.3,30.14,273,2,1/16/2024 9:30,0.544061678,0.53967095,0.282267599,0.144118426,0.614228585
B0043,19,3.498396345,29.61417423,1.594960446,0.920652663,93,-0.077484864,-4.91E-07,20.25197768,29.63114224,3.498693541,Normal,993.8,1.42,14.4,10.7,20.9,12.88,300,0,1/16/2024 10:00,0.068187628,0.571802077,0.63891779,0.295342541,0.516601635
B0043,20,3.497835633,29.6492716,1.590804,0.918253454,92,0.035097366,-0.000560712,20.45979998,29.63346639,3.498161715,Normal,993.8,1.42,14.4,10.7,20.9,30.14,273,2,1/16/2024 10:30,0.161737172,0.393187917,0.517159736,0.474724974,0.502163886
B0043,21,3.493143385,29.99315282,1.610021136,0.929346085,91,0.343881222,-0.004692247,19.49894319,29.71337754,3.497556383,Normal,993.9,0.91,4.2,1.8,7.1,0,0,0,1/16/2024 11:00,0.27086357,0.529133865,0.374637037,0.536551224,0.452645234
B0043,22,3.500270597,30.68127625,1.604874723,0.926375442,90,0.688123435,0.007127212,19.75626384,29.9259068,3.497608559,Normal,993.9,0.2,3.1,0.1,4.9,0,0,0,1/16/2024 11:30,0.379348508,0.329697522,0.438438395,0.497398506,0.535506538
B0043,23,3.502657811,30.8712366,1.595967941,0.921234215,89,0.189960344,0.002387214,20.20160293,30.1618223,3.498460754,Normal,993.9,0.11,0.3,-0.3,0.9,0,0,0,1/16/2024 12:00,0.461276503,0.288983805,0.742709496,0.355578518,0.510988751
B0043,24,3.500153821,30.78499941,1.585646587,0.915276461,88,-0.086237192,-0.00250399,20.71767066,30.39598734,3.498812249,Normal,994,2.09,11.8,10.5,16.7,22.54,120,3,1/16/2024 12:30,0.254042698,0.575611932,0.485357444,0.575107055,0.453548143
B0043,25,3.496757952,30.58148072,1.57967242,0.911828016,87,-0.203518691,-0.003395869,21.01637901,30.58242916,3.498596713,Normal,994,0.66,3.8,1.1,7.1,22.54,120,2,1/16/2024 13:00,0.406127794,0.474877095,0.469373276,0.640494901,0.450228132
B0043,26,3.494615799,30.5230672,1.573703299,0.908382485,86,-0.058413515,-0.002142153,21.31483504,30.68841204,3.498891196,Normal,994,0.3,9.4,6.5,11.9,22.54,120,2,1/16/2024 13:30,0.249102845,0.55354027,0.35773405,0.575177035,0.366916288
B0043,27,3.499373375,30.87844076,1.56922965,0.905800178,85,0.355373561,0.004757576,21.53851752,30.72784494,3.498711752,Normal,994,0.15,7.3,5.7,9.2,22.54,120,2,1/16/2024 14:00,0.273080366,0.5239923,0.217650117,0.581368623,0.257772241
B0043,28,3.49982444,31.22588451,1.565050508,0.903387869,84,0.347443752,0.000451065,21.74747458,30.79877452,3.498145078,Normal,994,1.28,12.5,11.1,15.5,22.54,120,2,1/16/2024 14:30,0.140556484,0.395359031,0.472561592,0.395557018,0.141723914
B0043,29,3.500949672,31.11567513,1.558030528,0.899335753,83,-0.110209381,0.001125231,22.0984736,30.86490967,3.498304248,Normal,994,0.11,6.1,2.5,9.5,22.54,120,2,1/16/2024 15:00,0.221127792,0.520320625,0.543915039,0.591726156,0.185709594
B0043,30,3.496873892,31.13064507,1.558186445,0.899425753,82,0.014969934,-0.00407578,22.09067774,30.97474254,3.498327436,Normal,994.1,0.15,3.3,0.2,6.2,20.93,130,3,1/16/2024 15:30,0.149719232,0.360909217,0.657678069,0.48013357,0.182253227
B0043,31,3.489537224,30.83723274,1.54664293,0.892762536,81,-0.293412332,-0.007336668,22.6678535,31.03757564,3.497311721,Normal,994.1,0.15,3.3,0.2,6.2,6.28,338,1,1/16/2024 16:00,0.212354458,0.713065072,0.165638077,0.524018,0.165425973
B0043,32,3.487814026,30.61655837,1.540596793,0.889272548,80,-0.220674367,-0.001723198,22.97016036,30.98519916,3.494999851,Normal,994.1,0.65,8.1,4.3,10.9,20.93,130,3,1/16/2024 16:30,0.550606966,0.34441995,0.330734987,0.506487631,0.214680004
B0043,33,3.492549448,30.99210259,1.535562182,0.88636644,79,0.37554422,0.004735422,23.2218909,30.93844278,3.493544852,Normal,994.1,0.65,8.1,4.3,10.9,6.28,338,1,1/16/2024 17:00,0.216766852,0.500119072,0.41073441,0.448072261,0.144358887
B0043,34,3.484915124,30.96831477,1.528276265,0.882160819,78,-0.023787823,-0.007634324,23.58618677,30.9089707,3.490337943,Normal,994.1,0.14,0.5,-4.5,2.9,20.93,130,2,1/16/2024 17:30,0.813730344,0.386518941,0.495569611,0.359473023,0.305325377
B0043,35,3.484285708,30.58536044,1.515874744,0.875002338,77,-0.382954328,-0.000629416,24.20626282,30.79991378,3.487820306,Normal,994.1,0.14,0.5,-4.5,2.9,6.28,338,0,1/16/2024 18:00,0.45721965,0.602945487,0.474766751,0.45279311,0.320019424
B0043,36,3.482224219,30.33807658,1.508422559,0.870700743,76,-0.247283856,-0.002061489,24.57887207,30.70008255,3.486357705,Normal,994.1,0.12,1.8,1,3,20.93,130,2,1/16/2024 18:30,0.405806021,0.481915098,0.478197575,0.581028184,0.365087348
B0043,37,3.475468599,30.40725503,1.508714967,0.870869529,75,0.069178446,-0.00675562,24.56425164,30.65822188,3.483888619,Normal,994.1,0.12,1.8,1,3,6.28,338,0,1/16/2024 19:00,0.23194037,0.456787746,0.556055692,0.409683412,0.353255462
B0043,38,3.477204406,30.83183596,1.508508471,0.870750334,74,0.424580932,0.001735807,24.57457646,30.62616855,3.480819611,Normal,994.1,0.22,4.2,3,5.6,20.93,130,2,1/16/2024 19:30,0.491718313,0.640895169,0.363331586,0.569821321,0.454249806
B0043,39,3.482446809,31.07076351,1.501457737,0.866680466,73,0.238927547,0.005242403,24.92711317,30.6466583,3.480325948,Normal,994.1,0.22,4.2,3,5.6,6.28,338,0,1/16/2024 20:00,0.279060362,0.530343485,0.633364265,0.551072914,0.470911247
B0043,40,3.480338561,31.03847062,1.493417124,0.862039216,72,-0.032292888,-0.002108248,25.32914378,30.73728034,3.479536519,Normal,994.1,0.11,10.9,8.2,12,20.93,130,2,1/16/2024 20:30,0.395334969,0.595728544,0.559782111,0.426783658,0.541550475
B0043,41,3.473540908,30.62547225,1.485696758,0.85758282,71,-0.41299837,-0.006797653,25.71516208,30.79475947,3.477799857,Normal,994.1,0.11,10.9,8.2,12,6.28,338,0,1/16/2024 21:00,0.801680756,0.394697967,0.449078039,0.629260496,0.711041058
B0043,88,3.469391279,7.784854957,1.547887148,0.893480731,24,-22.84061729,-0.004149629,22.60564258,26.27027946,3.476584393,Normal,994.1,0.24,7.8,6.2,9.6,20.93,130,2,1/16/2024 21:30,0.358990017,0.33786464,0.731353474,0.419992278,0.655931913
B0043,89,3.488155688,7.684549737,1.575464989,0.909399378,23,-0.100305221,0.018764409,21.22675054,21.64082221,3.478774649,Normal,994.1,0.24,7.8,6.2,9.6,6.28,338,0,1/16/2024 22:00,0.566545554,0.540781361,0.724814856,0.643746411,0.75652847
B0043,90,3.488348129,7.720355964,1.565670035,0.903745476,22,0.035806227,0.000192441,21.71649825,16.9707407,3.479954913,Normal,994.2,0.44,7.4,4,8.4,0,0,1,1/16/2024 22:30,0.257803929,0.483604032,0.633181138,0.514728944,0.596643712
B0043,91,3.482851877,7.795012554,1.55606855,0.898203249,21,0.074656591,-0.005496252,22.1965725,12.32204909,3.480457576,Normal,994.2,2,13.4,4,21.2,0,0,1,1/16/2024 23:00,0.369168585,0.610462608,0.052468642,0.460743571,0.571320175
B0043,92,3.479771238,7.802002705,1.53821056,0.887895152,20,0.006990151,-0.003080639,23.08947199,7.757355183,3.481703642,Normal,994.2,1.77,10.8,6.8,16.9,0,0,0,1/16/2024 23:30,0.670133439,0.515669969,0.728125767,0.356138005,0.647340893
B0043,93,3.472364265,7.885422698,1.530493523,0.883440678,19,0.083419993,-0.007406973,23.47532385,7.777468731,3.482298239,Normal,994.2,0.89,2.4,0.2,6.4,0,0,0,1/17/2024 0:00,0.27050549,0.553915356,0.612880301,0.452058469,0.658432244
B0043,94,3.46396706,7.874091273,1.512739258,0.873192454,18,-0.011331425,-0.008397205,24.36303709,7.815377039,3.477460514,Normal,994.2,1.72,11.5,5.2,19.7,0,0,0,1/17/2024 0:30,0.67707476,0.308532708,0.790946577,0.438202091,0.711740865
